id,ami_launch_index,architecture,block_device_mappings,client_token,ebs_optimized,hypervisor,iam_instance_profile,image_id,instance_id,instance_lifecycle,instance_type,kernel_id,key_name,launch_time,monitoring,network_interfaces_attribute,placement,platform,private_dns_name,private_ip_address,product_codes,public_dns_name,public_ip_address,ramdisk_id,root_device_name,root_device_type,security_groups,source_dest_check,spot_instance_request_id,sriov_net_support,state,state_reason,state_transition_reason,subnet_id,tags,virtualization_type,vpc_id
i-e75bc627,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-fc195d19', u'AttachTime': datetime.datetime(2015, 9, 1, 11, 13, 6, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-a0195d45', u'AttachTime': datetime.datetime(2015, 9, 1, 11, 13, 6, tzinfo=tzutc())}}]",sPcii1441105981350,True,xen,,ami-8d668cc9,i-e75bc627,,c4.xlarge,,dennis@easemob.com,2015-09-01 11:13:01+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:85:d1:ee:4a:09', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.67.12.103', u'PublicDnsName': 'ec2-54-67-12-103.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-c7e78ca3', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-97.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.12.103', u'PublicDnsName': 'ec2-54-67-12-103.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.30.97'}], u'PrivateDnsName': 'ip-172-31-30-97.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-61602c3c', u'AttachTime': datetime.datetime(2015, 9, 1, 11, 13, 1, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.97'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-97.us-west-1.compute.internal,172.31.30.97,[],ec2-54-67-12-103.us-west-1.compute.amazonaws.com,54.67.12.103,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis2-proxy2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-cd77db0e,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-bcc18013', u'AttachTime': datetime.datetime(2016, 2, 29, 10, 50, 35, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-cebeff61', u'AttachTime': datetime.datetime(2016, 2, 29, 10, 50, 35, tzinfo=tzutc())}}]",nTHpt1456743034858,True,xen,,ami-8d668cc9,i-cd77db0e,,c4.xlarge,,easemob,2016-02-29 10:50:35+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:a3:1b:dc:c0:c5', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'NetworkInterfaceId': 'eni-db8ec8bc', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-23-166.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.23.166'}], u'PrivateDnsName': 'ip-172-31-23-166.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-39bd85f1', u'AttachTime': datetime.datetime(2016, 2, 29, 10, 50, 35, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.23.166'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-23-166.us-west-1.compute.internal,172.31.23.166,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis-proxyr1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-9200a951,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-80622e2f', u'AttachTime': datetime.datetime(2016, 3, 3, 11, 37, 16, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdf', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': False, u'VolumeId': 'vol-d51b507a', u'AttachTime': datetime.datetime(2016, 3, 7, 3, 48, 50, tzinfo=tzutc())}}]",WMDiN1457005035635,True,xen,,ami-8d668cc9,i-9200a951,,c4.4xlarge,,easemob,2016-03-07 03:49:35+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:d4:de:ac:f4:7b', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.67.55.145', u'PublicDnsName': 'ec2-54-67-55-145.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-9ca8e4fb', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-20-108.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.55.145', u'PublicDnsName': 'ec2-54-67-55-145.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.20.108'}], u'PrivateDnsName': 'ip-172-31-20-108.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-39888cf1', u'AttachTime': datetime.datetime(2016, 3, 3, 11, 37, 15, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.20.108'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-20-108.us-west-1.compute.internal,172.31.20.108,[],ec2-54-67-55-145.us-west-1.compute.amazonaws.com,54.67.55.145,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-elk1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-19e45fda,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-86062329', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-d9062376', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}}]",tvFCI1458551717598,True,xen,,ami-6d1b680d,i-19e45fda,,c4.xlarge,,easemob,2016-03-21 09:15:18+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:a5:28:bf:62:99', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '54.183.217.244', u'PublicDnsName': 'ec2-54-183-217-244.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-f3705894', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-18-86.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.183.217.244', u'PublicDnsName': 'ec2-54-183-217-244.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.18.86'}], u'PrivateDnsName': 'ip-172-31-18-86.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-b3627f7b', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.18.86'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-18-86.us-west-1.compute.internal,172.31.18.86,[],ec2-54-183-217-244.us-west-1.compute.amazonaws.com,54.183.217.244,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-msync2', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-18e45fdb,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-3b062394', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-3a062395', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}}]",tvFCI1458551717598,True,xen,,ami-6d1b680d,i-18e45fdb,,c4.xlarge,,easemob,2016-03-21 09:15:18+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:ab:bf:80:37:e5', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.53.221.106', u'PublicDnsName': 'ec2-52-53-221-106.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-f2705895', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-18-87.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.221.106', u'PublicDnsName': 'ec2-52-53-221-106.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.18.87'}], u'PrivateDnsName': 'ip-172-31-18-87.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-b4627f7c', u'AttachTime': datetime.datetime(2016, 3, 21, 9, 15, 18, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.18.87'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-18-87.us-west-1.compute.internal,172.31.18.87,[],ec2-52-53-221-106.us-west-1.compute.amazonaws.com,52.53.221.106,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-msync1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-49862b8a,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-bfe1a610', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-dee1a671', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}]",,False,xen,,ami-8d668cc9,i-49862b8a,,m3.2xlarge,,easemob,2016-02-27 16:01:29+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:22:9b:ee:39:8f', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.67.90.74', u'PublicDnsName': 'ec2-54-67-90-74.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-6826630f', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-28-209.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.90.74', u'PublicDnsName': 'ec2-54-67-90-74.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.28.209'}], u'PrivateDnsName': 'ip-172-31-28-209.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-179fa1df', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 29, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.28.209'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-28-209.us-west-1.compute.internal,172.31.28.209,[],ec2-54-67-90-74.us-west-1.compute.amazonaws.com,54.67.90.74,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-db11', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-48862b8b,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-8de1a622', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-a8e1a607', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}]",,False,xen,,ami-8d668cc9,i-48862b8b,,m3.2xlarge,,easemob,2016-02-27 16:01:29+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:9b:b2:48:b4:c5', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '54.67.91.175', u'PublicDnsName': 'ec2-54-67-91-175.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-77266310', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-28-210.us-west-1.compute.internal', u'Association': {u'PublicIp': '54.67.91.175', u'PublicDnsName': 'ec2-54-67-91-175.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.28.210'}], u'PrivateDnsName': 'ip-172-31-28-210.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-169fa1de', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 29, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.28.210'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-28-210.us-west-1.compute.internal,172.31.28.210,[],ec2-54-67-91-175.us-west-1.compute.amazonaws.com,54.67.91.175,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-db12', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-4f862b8c,2,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-95e1a63a', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-5be2a5f4', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 30, tzinfo=tzutc())}}]",,False,xen,,ami-8d668cc9,i-4f862b8c,,m3.2xlarge,,easemob,2016-02-27 16:01:29+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:9d:50:4c:52:8f', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'Association': {u'PublicIp': '52.53.229.221', u'PublicDnsName': 'ec2-52-53-229-221.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-6926630e', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-28-211.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.53.229.221', u'PublicDnsName': 'ec2-52-53-229-221.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.28.211'}], u'PrivateDnsName': 'ip-172-31-28-211.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-159fa1dd', u'AttachTime': datetime.datetime(2016, 2, 27, 16, 1, 29, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.28.211'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-28-211.us-west-1.compute.internal,172.31.28.211,[],ec2-52-53-229-221.us-west-1.compute.amazonaws.com,52.53.229.221,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-db13', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-4ae2488a,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-aeceac4b', u'AttachTime': datetime.datetime(2015, 8, 11, 4, 11, 57, tzinfo=tzutc())}}]",sWeeo1439266313939,False,xen,,ami-8d668cc9,i-4ae2488a,,t2.medium,,dennis@easemob.com,2015-08-11 04:11:54+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:49:28:46:57:af', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': 'Primary network interface', u'Association': {u'PublicIp': '52.8.204.239', u'PublicDnsName': 'ec2-52-8-204-239.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'NetworkInterfaceId': 'eni-2429be40', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-23-246.us-west-1.compute.internal', u'Association': {u'PublicIp': '52.8.204.239', u'PublicDnsName': 'ec2-52-8-204-239.us-west-1.compute.amazonaws.com', u'IpOwnerId': 'amazon'}, u'Primary': True, u'PrivateIpAddress': '172.31.23.246'}], u'PrivateDnsName': 'ip-172-31-23-246.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-248fff79', u'AttachTime': datetime.datetime(2015, 8, 11, 4, 11, 54, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.23.246'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-23-246.us-west-1.compute.internal,172.31.23.246,[],ec2-52-8-204-239.us-west-1.compute.amazonaws.com,52.8.204.239,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-push1', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-6f7bcdac,0,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-7fb7e3d0', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-7cb7e3d3', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}]",nyARw1457550965080,True,xen,,ami-8d668cc9,i-6f7bcdac,,m4.xlarge,,easemob,2016-03-09 19:16:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:a6:c4:60:70:01', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-2b57044c', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-102.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.30.102'}], u'PrivateDnsName': 'ip-172-31-30-102.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-69bcb0a1', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.102'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-102.us-west-1.compute.internal,172.31.30.102,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis2-server8', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-c179cf02,2,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-57b7e3f8', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-e1b7e34e', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}]",nyARw1457550965080,True,xen,,ami-8d668cc9,i-c179cf02,,m4.xlarge,,easemob,2016-03-09 19:16:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:13:17:f5:97:fd', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-2c57044b', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-104.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.30.104'}], u'PrivateDnsName': 'ip-172-31-30-104.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-6abcb0a2', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.104'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-104.us-west-1.compute.internal,172.31.30.104,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis2-server7', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
i-c079cf03,1,x86_64,"[{u'DeviceName': '/dev/sda1', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-7db7e3d2', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}, {u'DeviceName': '/dev/sdb', u'Ebs': {u'Status': 'attached', u'DeleteOnTermination': True, u'VolumeId': 'vol-4fb7e3e0', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 6, tzinfo=tzutc())}}]",nyARw1457550965080,True,xen,,ami-8d668cc9,i-c079cf03,,m4.xlarge,,easemob,2016-03-09 19:16:05+00:00,{u'State': 'disabled'},"[{u'Status': 'in-use', u'MacAddress': '02:9b:72:aa:99:9b', u'SourceDestCheck': True, u'VpcId': 'vpc-8b49b3ee', u'Description': '', u'NetworkInterfaceId': 'eni-08580b6f', u'PrivateIpAddresses': [{u'PrivateDnsName': 'ip-172-31-30-103.us-west-1.compute.internal', u'Primary': True, u'PrivateIpAddress': '172.31.30.103'}], u'PrivateDnsName': 'ip-172-31-30-103.us-west-1.compute.internal', u'Attachment': {u'Status': 'attached', u'DeviceIndex': 0, u'DeleteOnTermination': True, u'AttachmentId': 'eni-attach-6bbcb0a3', u'AttachTime': datetime.datetime(2016, 3, 9, 19, 16, 5, tzinfo=tzutc())}, u'Groups': [{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}], u'SubnetId': 'subnet-330ad756', u'OwnerId': '986090843226', u'PrivateIpAddress': '172.31.30.103'}]","{u'Tenancy': 'default', u'GroupName': '', u'AvailabilityZone': 'us-west-1a'}",,ip-172-31-30-103.us-west-1.compute.internal,172.31.30.103,[],,,,/dev/sda1,ebs,"[{u'GroupName': 'fw-easemob', u'GroupId': 'sg-a8df07cd'}]",True,,,"{u'Code': 16, u'Name': 'running'}",,,subnet-330ad756,"[{u'Value': 'pro4-aws-ca-codis2-server9', u'Key': 'Name'}]",hvm,vpc-8b49b3ee
